id;decade;gender;name;quote;description;img_path;wiki;info;source
158;1980;male;Eddie Murphy;Like Bill Cosby and Richard Pryor before him, Eddie Murphy was the preeminent African-American comic of his era. In fact, Murphy was arguably the preeminent comic of the 1980s, period - at his peak, no other performer was a bigger star or a more audacious talent. ;an American comedian, actor, writer, singer, and producer. Murphy was a regular cast member on Saturday Night Live. In films, Murphy has received critical acclaim for his performances in 48 Hrs., the Beverly Hills Cop series, Trading Places, The Nutty Professor, and Dreamgirls.;app/static/db/men/1980s/18_Murphy.jpg;https://en.wikipedia.org/wiki/Eddie_Murphy;http://www.imdb.com/name/nm0000552/;imdb
159;1980;male;Val Kilmer;Actor Val Kilmer's chameleon-like ability to plunge fully and breathlessly into his characters represents both the gift that catapulted him to fame in the mid eighties, and that which - by its very nature of anonymity - held him back from megastardom for some time. ;an American actor. Originally a stage actor, Kilmer became popular in the mid-1980s after a string of appearances in comedy films, starting with Top Secret!, then the cult classic Real Genius, as well as the military action film Top Gun and the fantasy film Willow.;app/static/db/men/1980s/19_Kilmer.jpg;https://en.wikipedia.org/wiki/Val_Kilmer;http://www.imdb.com/name/nm0000174/;imdb
160;1990;male;Tom Cruise;If there’s one thing you can count on when you see a Tom Cruise franchise action movie, it’s the look on his face. It is cool and poised, sleek and alert, it’s all dashing resolve.;an American actor and producer. Since 1996, Cruise has been well known for his role as IMF agent Ethan Hunt in the Mission: Impossible film series. His filmography includes Born on the Fourth of July, Jerry Maguire, Magnolia, Vanilla Sky, The Last Samurai, and Minority Report.;app/static/db/men/1990s/00_Cruise.jpg;https://en.wikipedia.org/wiki/Tom_Cruise;http://www.imdb.com/name/nm0000129/;imdb
161;1990;male;Tom Hanks;He portrays innocence perfectly. He's always the underdog, somebody with a lot to lose, and that's how he makes you care: he makes you understand the pain of loss, and the virtue of love. The fundamentally decent, good-hearted, noble but humble all-American everyman.;an American actor and filmmaker. Hanks is known for his comedic and dramatic roles in such films as Splash, Big, Turner & Hooch, Apollo 13, The Green Mile, Cast Away, Philadelphia and Forrest Gump. He is also known for his collaborations with film director Steven Spielberg.;app/static/db/men/1990s/01_Hanks.jpg;https://en.wikipedia.org/wiki/Tom_Hanks;http://www.imdb.com/name/nm0000158/;imdb
162;1990;male;George Clooney;Handsome man, fine actor and a major Holywood player, Clooney has comedic timing and a gracious ability to share the screen while maintaining magnetism.;an American actor, director, producer, screenwriter, activist, businessman, and philanthropist. He has received two Academy Awards, one for acting in Syriana and the other for co-producing Argo. Clooney gained wide recognition in the long-running medical drama ER (1994-1999).;app/static/db/men/1990s/02_Clooney.jpg;https://en.wikipedia.org/wiki/George_Clooney;http://www.imdb.com/name/nm0000123/;imdb
163;1990;male;Leonardo DiCaprio;He's a fluid and instinctive actor, with the face of a mischievous angel.;an American actor, film producer, and environmental activist. He gained public recognition with leading roles in The Basketball Diaries (1995) and the romantic drama Romeo + Juliet (1996), before achieving international fame with James Cameron's epic romance Titanic (1997).;app/static/db/men/1990s/03_Dicaprio.jpg;https://en.wikipedia.org/wiki/Leonardo_DiCaprio;http://www.imdb.com/name/nm0000138/;imdb
164;1990;male;Johnny Depp;Johnny Depp survived the perils of adolescent heartthrob status to earn a reputation as a serious, if idiosyncratic performer, a real-life role that has continuously surprised critics intent on writing him off as just another photogenic Tiger Beat casualty. ;an American actor, producer, and musician. He rose to prominence on the 1980s television series 21 Jump Street, becoming a teen idol. He is most famous for his role in Pirates of the Caribbean and has collaborated on 9 films with director and friend Tim Burton.;app/static/db/men/1990s/04_Depp.jpg;https://en.wikipedia.org/wiki/Johnny_Depp;http://www.imdb.com/name/nm0000136/;imdb
165;1990;male;Brad Pitt;"Someone once said that Pitt is essentially a character actor trapped in a leading man's body, and I could not agree more with that, he was ""too damn affable"" to reach the depths that he wanted to in his acting.";an American actor and producer. His first roles came with the A River Runs Through It and Interview with the Vampire. He gave critically acclaimed performances in the Seven and 12 Monkeys. Pitt starred in the Fight Club, Troy, The Curious Case of Benjamin Button and Moneyball.;app/static/db/men/1990s/05_Pitt.jpg;https://en.wikipedia.org/wiki/Brad_Pitt;http://www.imdb.com/name/nm0000093/;imdb
166;1990;male;Keanu Reeves;From lamebrained teenage time traveler to metaphysical sci-fi Superman, Keanu Reeves has portrayed just about every character type imaginable in his sometimes wildly fluctuating career.;a Canadian actor, director, producer, and musician. Reeves is best known for his acting career, beginning in 1985. He gained fame for his starring role performances in the Bill and Ted franchise, Speed, the John Wick franchise, The Devil's Advocate, Constantine and The Matrix.;app/static/db/men/1990s/06_Reeves.jpg;https://en.wikipedia.org/wiki/Keanu_Reeves;http://www.imdb.com/name/nm0000206/;imdb
167;1990;male;Matt Damon;The star who has quietly and steadily turned into a great Everyman actor is in nimble control as he reveals his character's deep crazies.;an American actor, film producer, philanthropist and screenwriter. He came to prominence when he wrote and starred in Good Will Hunting with Ben Affleck. His other roles include as Saving Private Ryan, The Talented Mr. Ripley, The Departed, Bourne franchise, The Martian.;app/static/db/men/1990s/07_Damon.jpg;https://en.wikipedia.org/wiki/Matt_Damon;http://www.imdb.com/name/nm0000354/;imdb
168;1990;male;Jim Carrey;When one thinks of actor Jim Carrey, what comes to mind is that expressive face and impeccable comic timing. Carrey has been one of the most sought after actors in Hollywood.;a Canadian-American actor, comedian, impressionist, screenwriter, and producer. He is known for his highly energetic slapstick performances. His roles include Ace Ventura, Dumb and Dumber, The Mask, The Truman Show, Man on the Moon, How the Grinch Stole Christmas.;app/static/db/men/1990s/08_Carrey.jpg;https://en.wikipedia.org/wiki/Jim_Carrey;http://www.imdb.com/name/nm0000120/;imdb
169;1990;male;Bruce Willis;It's not just that he's so incredibly cool, it's that he makes you feel like you're cool too. He is the bouncer who listens to you and smiles as he's tossing you from the bar.;an American actor, producer, and singer. He is known for Moonlighting series, Die Hard and its 4 sequels, Pulp Fiction, Nobody's Fool, 12 Monkeys, The Fifth Element, Armageddon, The Sixth Sense, Unbreakable, Sin City, Red, Moonrise Kingdom and Looper. ;app/static/db/men/1990s/09_Willis.jpg;https://en.wikipedia.org/wiki/Bruce_Willis;http://www.imdb.com/name/nm0000246/;imdb
170;1990;male;Kevin Spacey;Not since Laurence Olivier has a man been so singularly emblematic to the profession of acting as Kevin Spacey.  A Julliard graduate who cut his teeth performing Shakespeare and Chekov, he is equally equipped with unflappable cool, Carsonesque wit, and abundant charm.;an American actor, director, producer, screenwriter, and singer. He gained critical acclaim in the 1990s with The Usual Suspects, and American Beauty. His other roles have included Seven, L.A. Confidential, K-PAX, Beyond the Sea. Spacey played main role in the House of Cards.;app/static/db/men/1990s/10_Spacey.jpg;https://en.wikipedia.org/wiki/Kevin_Spacey;http://www.imdb.com/name/nm0000228/;imdb
171;1990;male;Edward Norton;Edward Norton is one of the tougher actors to categorize: while he certainly has a casting ‘type’,  he is also dynamic.  Norton fits in both a character and personality actor. He is known for playing roles in which he is intelligent, yet mentally troubled.;an American actor and filmmaker. He has been nominated for three Academy Awards for his work in the films Primal Fear, American History X and Birdman. He also starred Fight Club, Red Dragon, 25th Hour, Kingdom of Heaven, The Illusionist, Moonrise Kingdom.;app/static/db/men/1990s/11_Norton.jpg;https://en.wikipedia.org/wiki/Edward_Norton;http://www.imdb.com/name/nm0001570/;imdb
172;1990;male;Brendan Fraser;A muscular, darkly handsome actor who defies easy categorization, Brendan Fraser has an enviable versatility that has allowed him to be equally convincing in comedies, dramas, and adventure films alike.;a Canadian-American actor. He is best known for playing Rick O'Connell in The Mummy trilogy and for his comedy and fantasy films, such as Encino Man, George of the Jungle, Bedazzled, Looney Tunes: Back in Action and Journey to the Center of the Earth.;app/static/db/men/1990s/12_Fraser.jpg;https://en.wikipedia.org/wiki/Brendan_Fraser;http://www.imdb.com/name/nm0000409/;imdb
173;1990;male;Robin Williams;An improvisational master, his words rush forth in a gush of manic energy. 'One moment acting as a bright, mischievous child, then as a wise philosopher or alien from outer space'.;an American stand-up comedian and actor. He is credited with leading San Francisco's comedy renaissance. He was known for his improvisational skills and roles in Good Morning, Vietnam, Dead Poets Society, Aladdin, Good Will Hunting, Hook, Mrs. Doubtfire, Jumanji.;app/static/db/men/1990s/13_Williams.jpg;https://en.wikipedia.org/wiki/Robin_Williams;http://www.imdb.com/name/nm0000245/;imdb
174;1990;male;Richard Gere;More coolly charismatic than drop-dead handsome, Richard Gere was one of the most successful sex symbols of the '80s and early '90s. Possessing something of an actual talent in addition to his good looks, Gere has proven himself to be a versatile actor.;an American actor and humanitarian activist. He came to prominence with his role in the film American Gigolo. He went on to star in many well-received films, including An Officer and a Gentleman, The Cotton Club, Pretty Woman, Primal Fear, Runaway Bride, Chicago. ;app/static/db/men/1990s/14_Gere.jpg;https://en.wikipedia.org/wiki/Richard_Gere;http://www.imdb.com/name/nm0000152/;imdb
175;1990;male;David Duchovny;Rocketing from obscure bit player to TV's resident ?ber-sex god thanks to his role as FBI agent Fox Mulder on The X-Files, David Duchovny can claim to have had one of the 1990s' more remarkable career metamorphoses.;an American actor, writer, producer, director, novelist, and singer-songwriter. He is known for playing FBI Agent Fox Mulder on the television series The X-Files and writer Hank Moody on the television series Californication.;app/static/db/men/1990s/15_Duchovny.jpg;https://en.wikipedia.org/wiki/David_Duchovny;http://www.imdb.com/name/nm0000141/;imdb
